week_id,store_id,item_id,on_hand_units_bop,receipt_units,sold_units,on_hand_units_eop,lost_sales_units,demand_forecast_units,weeks_of_supply,days_of_supply,in_stock_flag,fill_rate,lead_time_days,reorder_point_units,case_pack_qty
6,697,1006,57,288,57,288,99,156,1.85,2.6,0,0.3654,7,192,12
7,697,1006,288,0,162,126,0,162,0.78,12.4,1,1.0,7,204,12
8,697,1006,126,396,126,396,41,167,2.37,5.3,1,0.7545,7,204,12
9,697,1006,396,0,170,226,0,170,1.33,16.3,1,1.0,7,216,12
10,697,1006,226,0,173,53,0,173,0.31,9.1,1,1.0,7,216,12
11,697,1006,53,492,53,492,170,223,2.21,1.7,0,0.2377,7,276,12
12,697,1006,492,0,184,308,0,184,1.67,18.7,1,1.0,7,228,12
13,697,1006,308,0,187,121,0,187,0.65,11.5,1,1.0,7,228,12
14,697,1006,121,576,121,576,117,238,2.42,3.6,1,0.5084,7,300,12
15,697,1006,576,0,225,351,0,225,1.56,17.9,1,1.0,7,276,12
16,697,1006,351,0,201,150,0,201,0.75,12.2,1,1.0,7,252,12
17,697,1006,150,552,150,552,78,228,2.42,4.6,1,0.6579,7,288,12
18,697,1006,552,0,207,345,0,207,1.67,18.7,1,1.0,7,264,12
19,697,1006,345,0,276,69,0,276,0.25,8.8,1,1.0,7,348,12
20,697,1006,69,540,69,540,149,218,2.48,2.2,0,0.3165,7,276,12
21,697,1006,540,0,221,319,0,221,1.44,17.1,1,1.0,7,276,12
22,697,1006,319,0,218,101,0,218,0.46,10.2,1,1.0,7,276,12
23,697,1006,101,348,101,348,111,212,1.64,3.3,0,0.4764,7,264,12
24,697,1006,348,0,207,141,0,207,0.68,11.8,1,1.0,7,264,12
25,697,1006,141,468,141,468,63,204,2.29,4.8,1,0.6912,7,252,12
26,697,1006,468,0,201,267,0,201,1.33,16.3,1,1.0,7,252,12
27,697,1006,267,0,195,72,0,195,0.37,9.6,1,1.0,7,240,12
28,697,1006,72,432,72,432,118,190,2.27,2.7,0,0.3789,7,240,12
29,697,1006,432,0,234,198,0,234,0.85,12.9,1,1.0,7,288,12
30,697,1006,198,396,184,410,0,184,2.23,7.5,1,1.0,7,228,12
31,697,1006,410,0,223,187,0,223,0.84,12.9,1,1.0,7,276,12
32,697,1006,187,312,173,326,0,173,1.88,7.6,1,1.0,7,216,12
33,697,1006,326,0,170,156,0,170,0.92,13.4,1,1.0,7,216,12
34,697,1006,156,408,156,408,11,167,2.44,6.5,1,0.9341,7,204,12
35,697,1006,408,0,162,246,0,162,1.52,17.6,1,1.0,7,204,12
36,697,1006,246,0,156,90,0,156,0.58,11.0,1,1.0,7,192,12
37,697,1006,90,264,90,264,63,153,1.73,4.1,1,0.5882,7,192,12
38,697,1006,264,0,150,114,0,150,0.76,12.3,1,1.0,7,192,12
39,697,1006,114,336,114,336,56,170,1.98,4.7,1,0.6706,7,216,12
40,697,1006,336,0,172,164,0,172,0.95,13.7,1,1.0,7,216,12
41,697,1006,164,312,153,323,0,153,2.11,7.5,1,1.0,7,192,12
42,697,1006,323,0,203,120,0,203,0.59,11.1,1,1.0,7,252,12
43,697,1006,120,264,120,264,42,162,1.63,5.2,1,0.7407,7,204,12
44,697,1006,264,0,167,97,0,167,0.58,11.1,1,1.0,7,204,12
45,697,1006,97,492,97,492,124,221,2.23,3.1,0,0.4389,7,276,12
46,697,1006,492,0,173,319,0,173,1.84,19.9,1,1.0,7,216,12
47,697,1006,319,0,223,96,0,223,0.43,10.0,1,1.0,7,276,12
48,697,1006,96,288,96,288,88,184,1.57,3.7,1,0.5217,7,228,12
49,697,1006,288,0,178,110,0,178,0.62,11.3,1,1.0,7,228,12
50,697,1006,110,384,110,384,63,173,2.22,4.5,1,0.6358,7,216,12
51,697,1006,384,0,167,217,0,167,1.3,16.1,1,1.0,7,204,12
52,697,1006,217,0,162,55,0,162,0.34,9.4,1,1.0,7,204,12
1,469,1006,708,0,214,494,0,214,2.31,23.2,1,1.0,7,264,12
2,469,1006,494,0,209,285,0,209,1.36,16.5,1,1.0,7,264,12
3,469,1006,285,0,207,78,0,207,0.38,9.6,1,1.0,7,264,12
4,469,1006,78,384,78,384,131,209,1.84,2.6,0,0.3732,7,264,12
5,469,1006,384,0,214,170,0,214,0.79,12.6,1,1.0,7,264,12
6,469,1006,170,480,170,480,49,219,2.19,5.4,1,0.7763,7,276,12
7,469,1006,480,0,226,254,0,226,1.12,14.9,1,1.0,7,288,12
8,469,1006,254,384,233,405,0,233,1.74,7.6,1,1.0,7,288,12
9,469,1006,405,0,238,167,0,238,0.7,11.9,1,1.0,7,300,12
10,469,1006,167,576,167,576,76,243,2.37,4.8,1,0.6872,7,300,12
11,469,1006,576,0,312,264,0,312,0.85,12.9,1,1.0,7,384,12
12,469,1006,264,636,257,643,0,257,2.5,7.2,1,1.0,7,324,12
13,469,1006,643,0,262,381,0,262,1.45,17.2,1,1.0,7,324,12
14,469,1006,381,552,333,600,0,333,1.8,8.0,1,1.0,7,420,12
15,469,1006,600,0,315,285,0,315,0.9,13.3,1,1.0,7,396,12
16,469,1006,285,612,281,616,0,281,2.19,7.1,1,1.0,7,348,12
17,469,1006,616,0,320,296,0,320,0.93,13.5,1,1.0,7,396,12
18,469,1006,296,576,290,582,0,290,2.01,7.1,1,1.0,7,360,12
19,469,1006,582,0,387,195,0,387,0.5,10.5,1,1.0,7,480,12
20,469,1006,195,624,195,624,110,305,2.05,4.5,1,0.6393,7,384,12
21,469,1006,624,0,309,315,0,309,1.02,14.1,1,1.0,7,384,12
22,469,1006,315,672,305,682,0,305,2.24,7.2,1,1.0,7,384,12
23,469,1006,682,0,298,384,0,298,1.29,16.0,1,1.0,7,372,12
24,469,1006,384,0,290,94,0,290,0.32,9.3,1,1.0,7,360,12
25,469,1006,94,564,94,564,192,286,1.97,2.3,0,0.3287,7,360,12
26,469,1006,564,0,281,283,0,281,1.01,14.0,1,1.0,7,348,12
27,469,1006,283,576,274,585,0,274,2.14,7.2,1,1.0,7,348,12
28,469,1006,585,0,267,318,0,267,1.19,15.3,1,1.0,7,336,12
29,469,1006,318,564,318,564,9,327,1.72,6.8,1,0.9725,7,408,12
30,469,1006,564,0,257,307,0,257,1.19,15.4,1,1.0,7,324,12
31,469,1006,307,588,307,588,5,312,1.88,6.9,1,0.984,7,384,12
32,469,1006,588,0,243,345,0,243,1.42,16.9,1,1.0,7,300,12
33,469,1006,345,0,238,107,0,238,0.45,10.1,1,1.0,7,300,12
34,469,1006,107,552,107,552,126,233,2.37,3.2,0,0.4592,7,288,12
35,469,1006,552,0,226,326,0,226,1.44,17.1,1,1.0,7,288,12
36,469,1006,326,0,219,107,0,219,0.49,10.4,1,1.0,7,276,12
37,469,1006,107,348,107,348,107,214,1.63,3.5,1,0.5,7,264,12
38,469,1006,348,0,209,139,0,209,0.67,11.7,1,1.0,7,264,12
39,469,1006,139,504,139,504,99,238,2.12,4.1,1,0.584,7,300,12
40,469,1006,504,0,241,263,0,241,1.09,14.6,1,1.0,7,300,12
41,469,1006,263,0,214,49,0,214,0.23,8.6,1,1.0,7,264,12
42,469,1006,49,480,49,480,236,285,1.68,1.2,0,0.1719,7,360,12
43,469,1006,480,0,226,254,0,226,1.12,14.9,1,1.0,7,288,12
44,469,1006,254,552,233,573,0,233,2.46,7.6,1,1.0,7,288,12
45,469,1006,573,0,309,264,0,309,0.85,13.0,1,1.0,7,384,12
46,469,1006,264,504,243,525,0,243,2.16,7.6,1,1.0,7,300,12
47,469,1006,525,0,312,213,0,312,0.68,11.8,1,1.0,7,384,12
48,469,1006,213,492,213,492,44,257,1.91,5.8,1,0.8288,7,324,12
49,469,1006,492,0,250,242,0,250,0.97,13.8,1,1.0,7,312,12
50,469,1006,242,420,242,420,1,243,1.73,7.0,1,0.9959,7,300,12
51,469,1006,420,0,233,187,0,233,0.8,12.6,1,1.0,7,288,12
52,469,1006,187,432,187,432,39,226,1.91,5.8,1,0.8274,7,288,12
1,640,1006,972,0,277,695,0,277,2.51,24.6,1,1.0,7,348,12
2,640,1006,695,0,271,424,0,271,1.56,18.0,1,1.0,7,336,12
3,640,1006,424,0,268,156,0,268,0.58,11.1,1,1.0,7,336,12
4,640,1006,156,540,156,540,115,271,1.99,4.0,1,0.5756,7,336,12
5,640,1006,540,0,277,263,0,277,0.95,13.6,1,1.0,7,348,12
6,640,1006,263,552,263,552,20,283,1.95,6.5,1,0.9293,7,348,12
7,640,1006,552,0,293,259,0,293,0.88,13.2,1,1.0,7,372,12
8,640,1006,259,684,259,684,43,302,2.26,6.0,1,0.8576,7,372,12
9,640,1006,684,0,308,376,0,308,1.22,15.5,1,1.0,7,384,12
10,640,1006,376,588,314,650,0,314,2.07,8.4,1,1.0,7,396,12
11,640,1006,650,0,404,246,0,404,0.61,11.3,1,1.0,7,504,12
12,640,1006,246,636,246,636,87,333,1.91,5.2,1,0.7387,7,420,12
13,640,1006,636,0,339,297,0,339,0.88,13.1,1,1.0,7,420,12
14,640,1006,297,792,297,792,134,431,1.84,4.8,1,0.6891,7,540,12
15,640,1006,792,0,407,385,0,407,0.95,13.6,1,1.0,7,504,12
16,640,1006,385,600,363,622,0,363,1.71,7.4,1,1.0,7,456,12
17,640,1006,622,0,414,208,0,414,0.5,10.5,1,1.0,7,516,12
18,640,1006,208,828,208,828,168,376,2.2,3.9,1,0.5532,7,468,12
19,640,1006,828,0,500,328,0,500,0.66,11.6,1,1.0,7,624,12
20,640,1006,328,936,328,936,66,394,2.38,5.8,1,0.8325,7,492,12
21,640,1006,936,0,400,536,0,400,1.34,16.4,1,1.0,7,504,12
22,640,1006,536,0,394,142,0,394,0.36,9.5,1,1.0,7,492,12
23,640,1006,142,924,142,924,243,385,2.4,2.6,0,0.3688,7,480,12
24,640,1006,924,0,376,548,0,376,1.46,17.2,1,1.0,7,468,12
25,640,1006,548,0,370,178,0,370,0.48,10.4,1,1.0,7,468,12
26,640,1006,178,864,178,864,185,363,2.38,3.4,0,0.4904,7,456,12
27,640,1006,864,0,354,510,0,354,1.44,17.1,1,1.0,7,444,12
28,640,1006,510,0,345,165,0,345,0.48,10.3,1,1.0,7,432,12
29,640,1006,165,828,165,828,259,424,1.95,2.7,0,0.3892,7,528,12
30,640,1006,828,0,333,495,0,333,1.49,17.4,1,1.0,7,420,12
31,640,1006,495,0,404,91,0,404,0.23,8.6,1,1.0,7,504,12
32,640,1006,91,564,91,564,223,314,1.8,2.0,0,0.2898,7,396,12
33,640,1006,564,0,308,256,0,308,0.83,12.8,1,1.0,7,384,12
34,640,1006,256,648,256,648,46,302,2.15,5.9,1,0.8477,7,372,12
35,640,1006,648,0,293,355,0,293,1.21,15.5,1,1.0,7,372,12
36,640,1006,355,0,283,72,0,283,0.25,8.8,1,1.0,7,348,12
37,640,1006,72,684,72,684,205,277,2.47,1.8,0,0.2599,7,348,12
38,640,1006,684,0,271,413,0,271,1.52,17.7,1,1.0,7,336,12
39,640,1006,413,0,308,105,0,308,0.34,9.4,1,1.0,7,384,12
40,640,1006,105,696,105,696,207,312,2.23,2.4,0,0.3365,7,384,12
41,640,1006,696,0,277,419,0,277,1.51,17.6,1,1.0,7,348,12
42,640,1006,419,732,368,783,0,368,2.13,8.0,1,1.0,7,456,12
43,640,1006,783,0,293,490,0,293,1.67,18.7,1,1.0,7,372,12
44,640,1006,490,0,302,188,0,302,0.62,11.4,1,1.0,7,372,12
45,640,1006,188,876,188,876,212,400,2.19,3.3,0,0.47,7,504,12
46,640,1006,876,0,314,562,0,314,1.79,19.5,1,1.0,7,396,12
47,640,1006,562,0,404,158,0,404,0.39,9.7,1,1.0,7,504,12
48,640,1006,158,756,158,756,175,333,2.27,3.3,0,0.4745,7,420,12
49,640,1006,756,0,323,433,0,323,1.34,16.4,1,1.0,7,408,12
50,640,1006,433,0,314,119,0,314,0.38,9.7,1,1.0,7,396,12
51,640,1006,119,732,119,732,183,302,2.42,2.8,0,0.394,7,372,12
52,640,1006,732,0,293,439,0,293,1.5,17.5,1,1.0,7,372,12
1,173,1006,804,0,252,552,0,252,2.19,22.3,1,1.0,7,312,12
2,173,1006,552,0,246,306,0,246,1.24,15.7,1,1.0,7,312,12
3,173,1006,306,0,244,62,0,244,0.25,8.8,1,1.0,7,300,12
4,173,1006,62,480,62,480,184,246,1.95,1.8,0,0.252,7,312,12
5,173,1006,480,0,252,228,0,252,0.9,13.3,1,1.0,7,312,12
6,173,1006,228,456,228,456,30,258,1.77,6.2,1,0.8837,7,324,12
7,173,1006,456,0,266,190,0,266,0.71,12.0,1,1.0,7,336,12
8,173,1006,190,552,190,552,84,274,2.01,4.9,1,0.6934,7,348,12
9,173,1006,552,0,280,272,0,280,0.97,13.8,1,1.0,7,348,12
10,173,1006,272,528,272,528,14,286,1.85,6.7,1,0.951,7,360,12
11,173,1006,528,0,368,160,0,368,0.43,10.0,1,1.0,7,456,12
12,173,1006,160,732,160,732,142,302,2.42,3.7,1,0.5298,7,372,12
13,173,1006,732,0,308,424,0,308,1.38,16.6,1,1.0,7,384,12
14,173,1006,424,792,392,824,0,392,2.1,7.6,1,1.0,7,492,12
15,173,1006,824,0,370,454,0,370,1.23,15.6,1,1.0,7,468,12
16,173,1006,454,0,330,124,0,330,0.38,9.6,1,1.0,7,408,12
17,173,1006,124,744,124,744,252,376,1.98,2.3,0,0.3298,7,468,12
18,173,1006,744,0,342,402,0,342,1.18,15.2,1,1.0,7,432,12
19,173,1006,402,840,402,840,53,455,1.85,6.2,1,0.8835,7,564,12
20,173,1006,840,0,358,482,0,358,1.35,16.4,1,1.0,7,444,12
21,173,1006,482,0,364,118,0,364,0.32,9.3,1,1.0,7,456,12
22,173,1006,118,768,118,768,240,358,2.15,2.3,0,0.3296,7,444,12
23,173,1006,768,0,350,418,0,350,1.19,15.4,1,1.0,7,432,12
24,173,1006,418,0,342,76,0,342,0.22,8.6,1,1.0,7,432,12
25,173,1006,76,684,76,684,260,336,2.04,1.6,0,0.2262,7,420,12
26,173,1006,684,0,330,354,0,330,1.07,14.5,1,1.0,7,408,12
27,173,1006,354,528,322,560,0,322,1.74,7.7,1,1.0,7,408,12
28,173,1006,560,0,314,246,0,314,0.78,12.5,1,1.0,7,396,12
29,173,1006,246,912,246,912,139,385,2.37,4.5,1,0.639,7,480,12
30,173,1006,912,0,302,610,0,302,2.02,21.1,1,1.0,7,372,12
31,173,1006,610,0,368,242,0,368,0.66,11.6,1,1.0,7,456,12
32,173,1006,242,528,242,528,44,286,1.85,5.9,1,0.8462,7,360,12
33,173,1006,528,0,280,248,0,280,0.89,13.2,1,1.0,7,348,12
34,173,1006,248,528,248,528,26,274,1.93,6.3,1,0.9051,7,348,12
35,173,1006,528,0,266,262,0,266,0.98,13.9,1,1.0,7,336,12
36,173,1006,262,444,258,448,0,258,1.74,7.1,1,1.0,7,324,12
37,173,1006,448,0,252,196,0,252,0.78,12.4,1,1.0,7,312,12
38,173,1006,196,504,196,504,50,246,2.05,5.6,1,0.7967,7,312,12
39,173,1006,504,0,280,224,0,280,0.8,12.6,1,1.0,7,348,12
40,173,1006,224,624,224,624,59,283,2.2,5.5,1,0.7915,7,348,12
41,173,1006,624,0,252,372,0,252,1.48,17.3,1,1.0,7,312,12
42,173,1006,372,792,335,829,0,335,2.47,7.8,1,1.0,7,420,12
43,173,1006,829,0,266,563,0,266,2.12,21.8,1,1.0,7,336,12
44,173,1006,563,0,274,289,0,274,1.05,14.4,1,1.0,7,348,12
45,173,1006,289,564,289,564,75,364,1.55,5.6,1,0.794,7,456,12
46,173,1006,564,0,286,278,0,286,0.97,13.8,1,1.0,7,360,12
47,173,1006,278,912,278,912,90,368,2.48,5.3,1,0.7554,7,456,12
48,173,1006,912,0,302,610,0,302,2.02,21.1,1,1.0,7,372,12
49,173,1006,610,0,294,316,0,294,1.07,14.5,1,1.0,7,372,12
50,173,1006,316,636,286,666,0,286,2.33,7.7,1,1.0,7,360,12
51,173,1006,666,0,274,392,0,274,1.43,17.0,1,1.0,7,348,12
52,173,1006,392,0,266,126,0,266,0.47,10.3,1,1.0,7,336,12
1,236,1006,444,0,180,264,0,180,1.47,17.3,1,1.0,7,228,12
2,236,1006,264,0,176,88,0,176,0.5,10.5,1,1.0,7,216,12
3,236,1006,88,300,88,300,86,174,1.72,3.5,1,0.5057,7,216,12
4,236,1006,300,0,176,124,0,176,0.7,11.9,1,1.0,7,216,12
5,236,1006,124,324,124,324,56,180,1.8,4.8,1,0.6889,7,228,12
6,236,1006,324,0,184,140,0,184,0.76,12.3,1,1.0,7,228,12
7,236,1006,140,456,140,456,50,190,2.4,5.2,1,0.7368,7,240,12
8,236,1006,456,0,196,260,0,196,1.33,16.3,1,1.0,7,240,12
9,236,1006,260,0,200,60,0,200,0.3,9.1,1,1.0,7,252,12
10,236,1006,60,360,60,360,144,204,1.76,2.1,0,0.2941,7,252,12
11,236,1006,360,0,262,98,0,262,0.37,9.6,1,1.0,7,324,12
12,236,1006,98,420,98,420,118,216,1.94,3.2,0,0.4537,7,264,12
13,236,1006,420,0,220,200,0,220,0.91,13.4,1,1.0,7,276,12
14,236,1006,200,612,200,612,80,280,2.19,5.0,1,0.7143,7,348,12
15,236,1006,612,0,264,348,0,264,1.32,16.2,1,1.0,7,336,12
16,236,1006,348,0,236,112,0,236,0.47,10.3,1,1.0,7,300,12
17,236,1006,112,636,112,636,157,269,2.36,2.9,0,0.4164,7,336,12
18,236,1006,636,0,244,392,0,244,1.61,18.2,1,1.0,7,300,12
19,236,1006,392,0,325,67,0,325,0.21,8.4,1,1.0,7,408,12
20,236,1006,67,552,67,552,189,256,2.16,1.8,0,0.2617,7,324,12
21,236,1006,552,0,260,292,0,260,1.12,14.9,1,1.0,7,324,12
22,236,1006,292,576,256,612,0,256,2.39,8.0,1,1.0,7,324,12
23,236,1006,612,0,250,362,0,250,1.45,17.1,1,1.0,7,312,12
24,236,1006,362,0,244,118,0,244,0.48,10.4,1,1.0,7,300,12
25,236,1006,118,396,118,396,122,240,1.65,3.4,0,0.4917,7,300,12
26,236,1006,396,0,236,160,0,236,0.68,11.7,1,1.0,7,300,12
27,236,1006,160,552,160,552,70,230,2.4,4.9,1,0.6957,7,288,12
28,236,1006,552,0,224,328,0,224,1.46,17.2,1,1.0,7,276,12
29,236,1006,328,492,275,545,0,275,1.98,8.3,1,1.0,7,348,12
30,236,1006,545,0,216,329,0,216,1.52,17.7,1,1.0,7,264,12
31,236,1006,329,0,262,67,0,262,0.26,8.8,1,1.0,7,324,12
32,236,1006,67,336,67,336,137,204,1.65,2.3,0,0.3284,7,252,12
33,236,1006,336,0,200,136,0,200,0.68,11.8,1,1.0,7,252,12
34,236,1006,136,480,136,480,60,196,2.45,4.9,1,0.6939,7,240,12
35,236,1006,480,0,190,290,0,190,1.53,17.7,1,1.0,7,240,12
36,236,1006,290,0,184,106,0,184,0.58,11.0,1,1.0,7,228,12
37,236,1006,106,312,106,312,74,180,1.73,4.1,1,0.5889,7,228,12
38,236,1006,312,0,176,136,0,176,0.77,12.4,1,1.0,7,216,12
39,236,1006,136,324,136,324,64,200,1.62,4.8,1,0.68,7,252,12
40,236,1006,324,0,202,122,0,202,0.6,11.2,1,1.0,7,252,12
41,236,1006,122,384,122,384,58,180,2.13,4.7,1,0.6778,7,228,12
42,236,1006,384,0,239,145,0,239,0.61,11.2,1,1.0,7,300,12
43,236,1006,145,348,145,348,45,190,1.83,5.3,1,0.7632,7,240,12
44,236,1006,348,0,196,152,0,196,0.78,12.4,1,1.0,7,240,12
45,236,1006,152,420,152,420,108,260,1.62,4.1,1,0.5846,7,324,12
46,236,1006,420,0,204,216,0,204,1.06,14.4,1,1.0,7,252,12
47,236,1006,216,552,216,552,46,262,2.11,5.8,1,0.8244,7,324,12
48,236,1006,552,0,216,336,0,216,1.56,17.9,1,1.0,7,264,12
49,236,1006,336,0,210,126,0,210,0.6,11.2,1,1.0,7,264,12
50,236,1006,126,456,126,456,78,204,2.24,4.3,1,0.6176,7,252,12
51,236,1006,456,0,196,260,0,196,1.33,16.3,1,1.0,7,240,12
52,236,1006,260,0,190,70,0,190,0.37,9.6,1,1.0,7,240,12
1,657,1006,696,0,214,482,0,214,2.25,22.8,1,1.0,7,264,12
2,657,1006,482,0,209,273,0,209,1.31,16.1,1,1.0,7,264,12
3,657,1006,273,0,207,66,0,207,0.32,9.2,1,1.0,7,264,12
4,657,1006,66,348,66,348,143,209,1.67,2.2,0,0.3158,7,264,12
5,657,1006,348,0,214,134,0,214,0.63,11.4,1,1.0,7,264,12
6,657,1006,134,456,134,456,85,219,2.08,4.3,1,0.6119,7,276,12
7,657,1006,456,0,226,230,0,226,1.02,14.1,1,1.0,7,288,12
8,657,1006,230,540,230,540,3,233,2.32,6.9,1,0.9871,7,288,12
9,657,1006,540,0,238,302,0,238,1.27,15.9,1,1.0,7,300,12
10,657,1006,302,0,243,59,0,243,0.24,8.7,1,1.0,7,300,12
11,657,1006,59,516,59,516,253,312,1.65,1.3,0,0.1891,7,384,12
12,657,1006,516,0,257,259,0,257,1.01,14.1,1,1.0,7,324,12
13,657,1006,259,444,259,444,3,262,1.69,6.9,1,0.9885,7,324,12
14,657,1006,444,0,333,111,0,333,0.33,9.3,1,1.0,7,420,12
15,657,1006,111,468,111,468,204,315,1.49,2.5,0,0.3524,7,396,12
16,657,1006,468,0,281,187,0,281,0.67,11.7,1,1.0,7,348,12
17,657,1006,187,648,187,648,133,320,2.02,4.1,1,0.5844,7,396,12
18,657,1006,648,0,290,358,0,290,1.23,15.6,1,1.0,7,360,12
19,657,1006,358,660,358,660,29,387,1.71,6.5,1,0.9251,7,480,12
20,657,1006,660,0,305,355,0,305,1.16,15.1,1,1.0,7,384,12
21,657,1006,355,684,309,730,0,309,2.36,8.0,1,1.0,7,384,12
22,657,1006,730,0,305,425,0,305,1.39,16.8,1,1.0,7,384,12
23,657,1006,425,0,298,127,0,298,0.43,10.0,1,1.0,7,372,12
24,657,1006,127,720,127,720,163,290,2.48,3.1,0,0.4379,7,360,12
25,657,1006,720,0,286,434,0,286,1.52,17.6,1,1.0,7,360,12
26,657,1006,434,0,281,153,0,281,0.54,10.8,1,1.0,7,348,12
27,657,1006,153,468,153,468,121,274,1.71,3.9,1,0.5584,7,348,12
28,657,1006,468,0,267,201,0,267,0.75,12.3,1,1.0,7,336,12
29,657,1006,201,708,201,708,126,327,2.17,4.3,1,0.6147,7,408,12
30,657,1006,708,0,257,451,0,257,1.75,19.3,1,1.0,7,324,12
31,657,1006,451,0,312,139,0,312,0.45,10.1,1,1.0,7,384,12
32,657,1006,139,420,139,420,104,243,1.73,4.0,1,0.572,7,300,12
33,657,1006,420,0,238,182,0,238,0.76,12.4,1,1.0,7,300,12
34,657,1006,182,348,182,348,51,233,1.49,5.5,1,0.7811,7,288,12
35,657,1006,348,0,226,122,0,226,0.54,10.8,1,1.0,7,288,12
36,657,1006,122,492,122,492,97,219,2.25,3.9,1,0.5571,7,276,12
37,657,1006,492,0,214,278,0,214,1.3,16.1,1,1.0,7,264,12
38,657,1006,278,0,209,69,0,209,0.33,9.3,1,1.0,7,264,12
39,657,1006,69,456,69,456,169,238,1.92,2.0,0,0.2899,7,300,12
40,657,1006,456,0,241,215,0,241,0.89,13.2,1,1.0,7,300,12
41,657,1006,215,528,214,529,0,214,2.47,7.0,1,1.0,7,264,12
42,657,1006,529,0,285,244,0,285,0.86,13.0,1,1.0,7,360,12
43,657,1006,244,456,226,474,0,226,2.1,7.6,1,1.0,7,288,12
44,657,1006,474,0,233,241,0,233,1.03,14.2,1,1.0,7,288,12
45,657,1006,241,516,241,516,68,309,1.67,5.5,1,0.7799,7,384,12
46,657,1006,516,0,243,273,0,243,1.12,14.9,1,1.0,7,300,12
47,657,1006,273,612,273,612,39,312,1.96,6.1,1,0.875,7,384,12
48,657,1006,612,0,257,355,0,257,1.38,16.7,1,1.0,7,324,12
49,657,1006,355,0,250,105,0,250,0.42,9.9,1,1.0,7,312,12
50,657,1006,105,408,105,408,138,243,1.68,3.0,0,0.4321,7,300,12
51,657,1006,408,0,233,175,0,233,0.75,12.3,1,1.0,7,288,12
52,657,1006,175,540,175,540,51,226,2.39,5.4,1,0.7743,7,288,12
1,538,1006,312,0,99,213,0,99,2.15,22.1,1,1.0,7,120,12
2,538,1006,213,0,97,116,0,97,1.2,15.4,1,1.0,7,120,12
3,538,1006,116,0,96,20,0,96,0.21,8.5,1,1.0,7,120,12
4,538,1006,20,180,20,180,77,97,1.86,1.4,0,0.2062,7,120,12
5,538,1006,180,0,99,81,0,99,0.82,12.7,1,1.0,7,120,12
6,538,1006,81,204,81,204,21,102,2.0,5.6,1,0.7941,7,132,12
7,538,1006,204,0,105,99,0,105,0.94,13.6,1,1.0,7,132,12
8,538,1006,99,240,99,240,9,108,2.22,6.4,1,0.9167,7,132,12
9,538,1006,240,0,110,130,0,110,1.18,15.3,1,1.0,7,132,12
10,538,1006,130,252,113,269,0,113,2.38,8.1,1,1.0,7,144,12
11,538,1006,269,0,145,124,0,145,0.86,13.0,1,1.0,7,180,12
12,538,1006,124,192,119,197,0,119,1.66,7.3,1,1.0,7,144,12
13,538,1006,197,0,122,75,0,122,0.61,11.3,1,1.0,7,156,12
14,538,1006,75,240,75,240,80,155,1.55,3.4,0,0.4839,7,192,12
15,538,1006,240,0,146,94,0,146,0.64,11.5,1,1.0,7,180,12
16,538,1006,94,204,94,204,36,130,1.57,5.1,1,0.7231,7,168,12
17,538,1006,204,0,149,55,0,149,0.37,9.6,1,1.0,7,192,12
18,538,1006,55,252,55,252,80,135,1.87,2.9,0,0.4074,7,168,12
19,538,1006,252,0,180,72,0,180,0.4,9.8,1,1.0,7,228,12
20,538,1006,72,276,72,276,69,141,1.96,3.6,1,0.5106,7,180,12
21,538,1006,276,0,144,132,0,144,0.92,13.4,1,1.0,7,180,12
22,538,1006,132,228,132,228,9,141,1.62,6.6,1,0.9362,7,180,12
23,538,1006,228,0,138,90,0,138,0.65,11.6,1,1.0,7,168,12
24,538,1006,90,264,90,264,45,135,1.96,4.7,1,0.6667,7,168,12
25,538,1006,264,0,133,131,0,133,0.98,13.9,1,1.0,7,168,12
26,538,1006,131,252,130,253,0,130,1.95,7.1,1,1.0,7,168,12
27,538,1006,253,0,127,126,0,127,0.99,13.9,1,1.0,7,156,12
28,538,1006,126,204,124,206,0,124,1.66,7.1,1,1.0,7,156,12
29,538,1006,206,0,152,54,0,152,0.36,9.5,1,1.0,7,192,12
30,538,1006,54,288,54,288,65,119,2.42,3.2,0,0.4538,7,144,12
31,538,1006,288,0,145,143,0,145,0.99,13.9,1,1.0,7,180,12
32,538,1006,143,0,113,30,0,113,0.27,8.9,1,1.0,7,144,12
33,538,1006,30,228,30,228,80,110,2.07,1.9,0,0.2727,7,132,12
34,538,1006,228,0,108,120,0,108,1.11,14.8,1,1.0,7,132,12
35,538,1006,120,204,105,219,0,105,2.09,8.0,1,1.0,7,132,12
36,538,1006,219,0,102,117,0,102,1.15,15.0,1,1.0,7,132,12
37,538,1006,117,204,99,222,0,99,2.24,8.3,1,1.0,7,120,12
38,538,1006,222,0,97,125,0,97,1.29,16.0,1,1.0,7,120,12
39,538,1006,125,204,111,218,0,111,1.96,7.9,1,1.0,7,144,12
40,538,1006,218,0,112,106,0,112,0.95,13.6,1,1.0,7,144,12
41,538,1006,106,228,99,235,0,99,2.37,7.5,1,1.0,7,120,12
42,538,1006,235,0,132,103,0,132,0.78,12.5,1,1.0,7,168,12
43,538,1006,103,216,103,216,2,105,2.06,6.9,1,0.981,7,132,12
44,538,1006,216,0,108,108,0,108,1.0,14.0,1,1.0,7,132,12
45,538,1006,108,288,108,288,36,144,2.0,5.2,1,0.75,7,180,12
46,538,1006,288,0,113,175,0,113,1.55,17.8,1,1.0,7,144,12
